Date,Close,PBR,PER,ROE
2017-09-05,46760.0,0.03625354837371175,0.3883133706777143,0.09336157627134825
2017-09-06,47000.0,0.03643962304457768,0.3903064247616034,0.09336157627134825
2017-09-07,48120.0,0.03730797150861868,0.3996073438197522,0.09336157627134824
2017-09-08,49080.0,0.03805227019208239,0.4075795601553084,0.09336157627134824
2017-09-11,49800.0,0.03861049420468018,0.4135587224069755,0.09336157627134824
2017-09-12,49600.0,0.03845543197895857,0.41189784400373464,0.09336157627134824
2017-09-13,49620.0,0.03847093820153073,0.4120639318440587,0.09336157627134825
2017-09-14,50300.0,0.0389981497689842,0.4177109184150776,0.09336157627134825
2017-09-15,50400.0,0.039075680881845,0.4185413576166981,0.09336157627134825
2017-09-18,52480.0,0.04068832802934971,0.4358144930104031,0.09336157627134824
2017-09-19,52120.0,0.04040921602305082,0.4328249118845695,0.09336157627134825
2017-09-20,52220.0,0.040486747135911626,0.43365535108618997,0.09336157627134825
2017-09-21,52800.0,0.04093642759050429,0.4384718984555885,0.09336157627134825
2017-09-22,53000.0,0.041091489816225894,0.44013277685882934,0.09336157627134825
2017-09-25,53620.0,0.04157218271596288,0.445281499908876,0.09336157627134825
2017-09-26,51660.0,0.04005257290389112,0.4290048915571155,0.09336157627134825
2017-09-27,51680.0,0.040068079126463284,0.4291709793974396,0.09336157627134825
2017-09-28,51260.0,0.03974244845244791,0.4256831347506338,0.09336157627134825
2017-09-29,51280.0,0.03975795467502007,0.42584922259095787,0.09336157627134825
2017-10-10,52800.0,0.04093642759050429,0.4384718984555885,0.09336157627134825
2017-10-11,54640.0,0.042363000067143074,0.45375197976540443,0.09336157627134825
2017-10-12,54800.0,0.04248704984772036,0.4550806824879971,0.09336157627134825
2017-10-13,54000.0,0.04186680094483393,0.44843716887503365,0.09336157627134825
2017-10-16,53920.0,0.04180477605454529,0.4477728175137373,0.09336157627134825
2017-10-17,54800.0,0.04248704984772036,0.4550806824879971,0.09336157627134825
2017-10-18,54760.0,0.04245603740257604,0.45474850680734896,0.09336157627134825
2017-10-19,52980.0,0.041075983593653734,0.4399666890185052,0.09336157627134825
2017-10-20,53840.0,0.041742751164256645,0.447108466152441,0.09336157627134825
2017-10-23,54300.0,0.04209939428341634,0.450928486479895,0.09336157627134824
2017-10-24,54040.0,0.04189781338997825,0.44876934455568185,0.09336157627134824
2017-10-25,53900.0,0.041789269831973126,0.4476067296734132,0.09336157627134825
2017-10-26,52400.0,0.04062630313906107,0.4351501416491067,0.09336157627134825
2017-10-27,53080.0,0.041153514706514537,0.4407971282201257,0.09336157627134825
2017-10-30,54040.0,0.04189781338997825,0.44876934455568185,0.09336157627134824
2017-10-31,55080.0,0.042704136963730606,0.45740591225253435,0.09336157627134824
2017-11-01,57220.0,0.044363302778951806,0.47517731116721157,0.09336157627134825
2017-11-02,57060.0,0.04423925299837452,0.4738486084446189,0.09336157627134825
2017-11-03,56380.0,0.043712041430921056,0.4682016218735999,0.09336157627134825
2017-11-06,56380.0,0.043712041430921056,0.4682016218735999,0.09336157627134825
2017-11-07,56100.0,0.04349495431491081,0.46587639210906273,0.09336157627134826
2017-11-08,56760.0,0.044006659659792106,0.4713572908397576,0.09336157627134825
2017-11-09,56340.0,0.043681028985776735,0.4678694461929518,0.09336157627134825
2017-11-10,56400.0,0.043727547653493216,0.46836770971392405,0.09336157627134825
2017-11-13,56380.0,0.043712041430921056,0.4682016218735999,0.09336157627134825
2017-11-14,55920.0,0.043355398311761356,0.46438160154614594,0.09336157627134825
2017-11-15,55340.0,0.04087224388828561,0.28770328324404537,0.1420638771564368
2017-11-16,55780.0,0.04119721293980071,0.28999076869087187,0.14206387715643684
2017-11-17,55820.0,0.04122675558084754,0.29019872191331064,0.14206387715643684
2017-11-20,55200.0,0.040768844644621716,0.28697544696550964,0.14206387715643684
2017-11-21,55280.0,0.04082792992671537,0.2873913534103872,0.14206387715643684
2017-11-22,55960.0,0.04133015482451143,0.2909265581918464,0.1420638771564368
2017-11-23,55300.0,0.04084270124723878,0.2874953300216066,0.1420638771564368
2017-11-24,55460.0,0.04096087181142609,0.2883271429113617,0.1420638771564368
2017-11-27,52640.0,0.03887811561762477,0.27366644072942803,0.14206387715643684
2017-11-28,53280.0,0.039350797874374004,0.27699369228844845,0.14206387715643684
2017-11-29,52600.0,0.03884857297657794,0.27345848750698926,0.14206387715643684
2017-11-30,50800.0,0.03751915412947071,0.2641005924972444,0.14206387715643684
2017-12-01,50840.0,0.03754869677051754,0.26430854571968315,0.14206387715643684
2017-12-04,51340.0,0.037917979783602875,0.26690796100016784,0.1420638771564368
2017-12-05,51260.0,0.03785889450150922,0.2664920545552903,0.1420638771564368
2017-12-06,50020.0,0.03694307262905758,0.2600455046596883,0.14206387715643684
2017-12-07,50740.0,0.03747484016790047,0.2637886626635862,0.14206387715643684
2017-12-08,52000.0,0.03840543336087553,0.2703391891704076,0.14206387715643684
2017-12-11,51780.0,0.03824294883511798,0.2691954464469944,0.14206387715643684
2017-12-12,52100.0,0.0384792899634926,0.27085907222650457,0.14206387715643684
2017-12-13,51320.0,0.037903208463079464,0.2668039843889485,0.1420638771564368
2017-12-14,51060.0,0.037711181296275084,0.26545228844309643,0.1420638771564368
2017-12-15,50620.0,0.037386212244759985,0.2631648029962699,0.14206387715643684
2017-12-18,51200.0,0.03781458053993898,0.2661801247216321,0.14206387715643684
2017-12-19,51560.0,0.03808046430936043,0.2680517037235811,0.14206387715643684
2017-12-20,50880.0,0.037578239411564365,0.2645164989421219,0.14206387715643684
2017-12-21,49140.0,0.03629313452602737,0.25547053376603523,0.1420638771564368
2017-12-22,49700.0,0.03670673150068296,0.25838187888017805,0.14206387715643684
2017-12-26,48200.0,0.03559888246142693,0.250583633038724,0.1420638771564368
2017-12-27,49360.0,0.036455619051784925,0.25661427648944846,0.14206387715643684
2017-12-28,50960.0,0.03763732469365802,0.26493240538699947,0.14206387715643684
2018-01-02,51020.0,0.03768163865522826,0.26524433522065766,0.1420638771564368
2018-01-03,51620.0,0.03812477827093067,0.26836363355723925,0.14206387715643687
2018-01-04,51080.0,0.0377259526167985,0.2655562650543158,0.14206387715643684
2018-01-05,52120.0,0.03849406128401601,0.27096304883772393,0.14206387715643684
2018-01-08,52020.0,0.038420204681398944,0.270443165781627,0.14206387715643684
2018-01-09,50400.0,0.03722372771900243,0.26202106027285665,0.1420638771564368
2018-01-10,48840.0,0.03607156471817617,0.2539108845977444,0.14206387715643684
2018-01-11,48240.0,0.03562842510247376,0.25079158626116277,0.1420638771564368
2018-01-12,48200.0,0.03559888246142693,0.250583633038724,0.1420638771564368
2018-01-15,48540.0,0.035849994910324964,0.2523512354294536,0.14206387715643684
2018-01-16,50000.0,0.03692830130853416,0.2599415280484689,0.14206387715643684
2018-01-17,49620.0,0.036647646218589305,0.2579659724353005,0.14206387715643684
2018-01-18,49900.0,0.036854444705917096,0.2594216449923719,0.14206387715643687
2018-01-19,49320.0,0.0364260764107381,0.2564063232670097,0.14206387715643684
2018-01-22,48240.0,0.03562842510247376,0.25079158626116277,0.1420638771564368
2018-01-23,49160.0,0.03630790584655079,0.2555745103772546,0.14206387715643684
2018-01-24,49340.0,0.03644084773126151,0.2565102998782291,0.1420638771564368
2018-01-25,50260.0,0.03712032847533854,0.2612932239943209,0.14206387715643684
2018-01-26,50780.0,0.037504382808947294,0.26399661588602497,0.14206387715643684
2018-01-29,51220.0,0.03782935186046239,0.2662841013328515,0.1420638771564368
2018-01-30,49800.0,0.036780588103300024,0.258901761936275,0.1420638771564368
2018-01-31,49900.0,0.036854444705917096,0.2594216449923719,0.14206387715643687
2018-02-01,49820.0,0.03679535942382344,0.25900573854749437,0.14206387715643684
2018-02-02,47700.0,0.03522959944834159,0.2479842177582393,0.14206387715643684
2018-02-05,47920.0,0.03539208397409914,0.24912796048165256,0.14206387715643684
2018-02-06,47420.0,0.035022800961013796,0.24652854520116788,0.1420638771564368
2018-02-07,45800.0,0.03382632399861729,0.2381064396923975,0.1420638771564368
2018-02-08,46000.0,0.03397403720385143,0.23914620580459137,0.1420638771564368
2018-02-09,44700.0,0.03301390136982954,0.23238772607533117,0.14206387715643684
2018-02-12,45720.0,0.03376723871652364,0.23769053324751993,0.14206387715643684
2018-02-13,47540.0,0.03511142888415428,0.24715240486848422,0.1420638771564368
2018-02-14,49000.0,0.03618973528236348,0.2547426974874995,0.14206387715643684
2018-02-19,48380.0,0.035731824346137656,0.2515194225396985,0.1420638771564368
2018-02-20,47400.0,0.035008029640490386,0.2464245685899485,0.14206387715643684
2018-02-21,47280.0,0.034919401717349904,0.24580070892263217,0.14206387715643684
2018-02-22,46760.0,0.03453534738374115,0.2430973170309281,0.14206387715643684
2018-02-23,47220.0,0.03487508775577966,0.245488779088974,0.1420638771564368
2018-02-26,47380.0,0.03499325831996697,0.2463205919787291,0.1420638771564368
2018-02-27,47380.0,0.03499325831996697,0.2463205919787291,0.1420638771564368
2018-02-28,47060.0,0.03475691719159235,0.2446569661992189,0.14206387715643684
2018-03-02,46020.0,0.033988808524374844,0.23925018241581075,0.14206387715643684
2018-03-05,45200.0,0.033383184382914884,0.23498714135581586,0.14206387715643684
2018-03-06,47020.0,0.034727374550545524,0.24444901297678012,0.14206387715643684
2018-03-07,48620.0,0.03590908019241862,0.25276714187433114,0.14206387715643684
2018-03-08,49200.0,0.036337448487597616,0.25578246359969337,0.14206387715643684
2018-03-09,49740.0,0.03673627414172979,0.2585898321026168,0.14206387715643684
2018-03-12,49740.0,0.03673627414172979,0.2585898321026168,0.14206387715643684
2018-03-13,51660.0,0.0381543209119775,0.268571586779678,0.14206387715643687
2018-03-14,51760.0,0.038228177514594563,0.269091469835775,0.14206387715643684
2018-03-15,51540.0,0.03806569298883701,0.2679477271123617,0.14206387715643684
2018-03-16,51140.0,0.03777026657836874,0.265868194887974,0.1420638771564368
2018-03-19,50740.0,0.03747484016790047,0.2637886626635862,0.14206387715643684
2018-03-20,51200.0,0.03781458053993898,0.2661801247216321,0.14206387715643684
2018-03-21,51060.0,0.037711181296275084,0.26545228844309643,0.1420638771564368
2018-03-22,51780.0,0.03824294883511798,0.2691954464469944,0.14206387715643684
2018-03-23,49720.0,0.03672150282120637,0.25848585549139746,0.1420638771564368
2018-03-26,50280.0,0.03713509979586195,0.2613972006055403,0.14206387715643684
2018-03-27,49980.0,0.03691352998801075,0.2598375514372495,0.1420638771564368
2018-03-28,48700.0,0.03596816547451227,0.2531830483192087,0.14206387715643684
2018-03-29,49040.0,0.03621927792341031,0.2549506507099383,0.14206387715643684
2018-03-30,49220.0,0.03635221980812103,0.2558864402109128,0.1420638771564368
2018-04-02,48540.0,0.035214835140171666,0.17904391338824963,0.19668267116017338
2018-04-03,48120.0,0.03491013322919366,0.17749470770998294,0.19668267116017335
2018-04-04,46920.0,0.03403955634068509,0.17306840577207813,0.19668267116017335
2018-04-05,48740.0,0.03535993128825642,0.17978163037790043,0.19668267116017335
2018-04-06,48400.0,0.03511326783651233,0.17852751149549406,0.19668267116017335
2018-04-09,49200.0,0.03569365242885138,0.18147837945409726,0.19668267116017338
2018-04-10,48880.0,0.03546149859191576,0.180298032270656,0.19668267116017338
2018-04-11,48860.0,0.03544698897710728,0.18022426057169091,0.19668267116017338
2018-04-12,49000.0,0.03554855628076661,0.18074066246444648,0.19668267116017335
2018-04-13,49800.0,0.03612894087310566,0.18369153042304967,0.19668267116017338
2018-04-16,50340.0,0.036520700472934514,0.18568336629510684,0.19668267116017335
2018-04-17,49980.0,0.03625952740638195,0.1843554757137354,0.19668267116017338
2018-04-18,51360.0,0.037260690828166805,0.18944572294232592,0.19668267116017338
2018-04-19,52780.0,0.03829087347956861,0.1946835135688466,0.19668267116017338
2018-04-20,51620.0,0.037449315820676995,0.19040475502887197,0.19668267116017338
2018-04-23,51900.0,0.03765245042799566,0.1914375588143831,0.19668267116017335
2018-04-24,50460.0,0.036607758161785374,0.18612599648889733,0.19668267116017335
2018-04-25,50400.0,0.03656422931735995,0.18590468139200209,0.19668267116017338
2018-04-26,52140.0,0.03782656580569737,0.19232281920196406,0.19668267116017335
2018-04-27,53000.0,0.038450479242461845,0.1954950022574625,0.19668267116017335
2018-04-30,53000.0,0.038450479242461845,0.1954950022574625,0.19668267116017335
2018-05-02,53000.0,0.038450479242461845,0.1954950022574625,0.19668267116017335
2018-05-03,53000.0,0.038450479242461845,0.1954950022574625,0.19668267116017335
2018-05-04,51900.0,0.03765245042799566,0.1914375588143831,0.19668267116017335
2018-05-08,52600.0,0.038160286946292324,0.19401956827816091,0.19668267116017335
2018-05-09,50900.0,0.03692696968757185,0.1877489738661291,0.19668267116017335
2018-05-10,51600.0,0.03743480620586852,0.1903309833299069,0.19668267116017338
2018-05-11,51300.0,0.03721716198374137,0.18922440784543068,0.19668267116017338
2018-05-14,50100.0,0.0363465850952328,0.18479810590752588,0.19668267116017335
2018-05-15,49200.0,0.03569365242885138,0.18147837945409726,0.19668267116017338
2018-05-16,49850.0,0.03474483901899436,0.663652255576058,0.05235398316974819
2018-05-17,49400.0,0.03443119453436954,0.6576614127473875,0.05235398316974818
2018-05-18,49500.0,0.034500893308730615,0.6589927111537587,0.052353983169748194
2018-05-21,50000.0,0.03484938718053597,0.6656492031856148,0.05235398316974819
2018-05-23,51800.0,0.03610396511903527,0.689612574500297,0.05235398316974819
2018-05-24,51400.0,0.03582517002159098,0.6842873808748121,0.05235398316974819
2018-05-25,52700.0,0.03673125408828491,0.701594260157638,0.05235398316974819
2018-05-28,52300.0,0.036452458990840625,0.6962690665321531,0.05235398316974819
2018-05-29,51300.0,0.03575547124722991,0.6829560824684409,0.05235398316974819
2018-05-30,49500.0,0.034500893308730615,0.6589927111537587,0.052353983169748194
2018-05-31,50700.0,0.035337278601063477,0.6749682920302135,0.05235398316974819
2018-06-01,51300.0,0.03575547124722991,0.6829560824684409,0.05235398316974819
2018-06-04,51100.0,0.035616073698507764,0.6802934856556984,0.05235398316974819
2018-06-05,51300.0,0.03575547124722991,0.6829560824684409,0.05235398316974819
2018-06-07,50600.0,0.0352675798267024,0.6736369936238422,0.05235398316974819
2018-06-08,49650.0,0.03460544147027222,0.6609896587633156,0.05235398316974818
2018-06-11,49900.0,0.0347796884061749,0.6643179047792437,0.05235398316974819
2018-06-12,49400.0,0.03443119453436954,0.6576614127473875,0.05235398316974818
2018-06-14,48200.0,0.03359480924203668,0.6416858318709328,0.05235398316974819
2018-06-15,47650.0,0.03321146598305078,0.6343636906358909,0.052353983169748194
2018-06-18,46600.0,0.03247962885225952,0.6203850573689931,0.05235398316974818
2018-06-19,47000.0,0.03275842394970381,0.625710250994478,0.05235398316974818
2018-06-20,47000.0,0.03275842394970381,0.625710250994478,0.05235398316974818
2018-06-21,47050.0,0.03279327333688435,0.6263759001976635,0.052353983169748194
2018-06-22,47250.0,0.032932670885606495,0.629038497010406,0.05235398316974819
