"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2017년 09월 20일","1,148.60","1,165.01","1,165.47","1,133.28","-","-1.41%"
"2017년 09월 19일","1,164.98","1,163.44","1,169.01","1,157.32","-","0.35%"
"2017년 09월 18일","1,160.90","1,153.77","1,168.03","1,153.74","-","1.24%"
"2017년 09월 15일","1,146.68","1,130.36","1,147.64","1,130.28","-","1.71%"
"2017년 09월 14일","1,127.42","1,118.30","1,133.30","1,117.01","-","0.48%"
"2017년 09월 13일","1,122.04","1,117.21","1,124.67","1,113.81","-","0.16%"
"2017년 09월 12일","1,120.20","1,118.36","1,123.11","1,113.57","-","0.42%"
"2017년 09월 11일","1,115.46","1,103.95","1,117.50","1,103.33","-","2.01%"
"2017년 09월 08일","1,093.49","1,106.35","1,107.11","1,090.19","-","-1.25%"
"2017년 09월 07일","1,107.34","1,108.69","1,111.47","1,102.60","-","0.14%"
"2017년 09월 06일","1,105.76","1,108.60","1,110.56","1,099.88","-","0.19%"
"2017년 09월 05일","1,103.63","1,112.79","1,116.73","1,094.17","-","-1.40%"
"2017년 09월 01일","1,119.34","1,117.73","1,124.66","1,117.42","-","0.45%"
"2017년 08월 31일","1,114.31","1,106.35","1,115.51","1,105.22","-","0.96%"
"2017년 08월 30일","1,103.69","1,088.35","1,104.81","1,086.86","-","1.74%"
"2017년 08월 29일","1,084.86","1,070.56","1,087.32","1,070.08","-","0.21%"
"2017년 08월 28일","1,082.62","1,083.67","1,083.94","1,077.28","-","0.20%"
"2017년 08월 25일","1,080.50","1,090.70","1,091.84","1,078.81","-","-0.50%"
"2017년 08월 24일","1,085.93","1,090.51","1,091.49","1,079.51","-","-0.04%"
"2017년 08월 23일","1,086.41","1,072.84","1,088.77","1,072.62","-","0.44%"
"2017년 08월 22일","1,081.64","1,071.98","1,083.57","1,071.76","-","1.61%"
"2017년 08월 21일","1,064.52","1,073.59","1,073.63","1,057.17","-","-0.69%"
"2017년 08월 18일","1,071.89","1,076.99","1,080.00","1,066.76","-","0.20%"
"2017년 08월 17일","1,069.70","1,091.55","1,095.85","1,069.68","-","-2.58%"
"2017년 08월 16일","1,098.07","1,099.85","1,102.62","1,093.13","-","0.15%"
"2017년 08월 15일","1,096.43","1,095.03","1,098.34","1,088.66","-","0.25%"
"2017년 08월 14일","1,093.74","1,078.92","1,094.82","1,078.87","-","2.58%"
"2017년 08월 11일","1,066.22","1,053.03","1,068.12","1,052.72","-","0.58%"
"2017년 08월 10일","1,060.02","1,082.09","1,084.25","1,059.65","-","-2.79%"
"2017년 08월 09일","1,090.49","1,083.62","1,091.84","1,080.91","-","-0.30%"
"2017년 08월 08일","1,093.77","1,098.22","1,107.23","1,090.70","-","-0.41%"
"2017년 08월 07일","1,098.25","1,082.85","1,098.59","1,082.57","-","1.74%"
"2017년 08월 04일","1,079.45","1,080.23","1,087.80","1,076.42","-","0.06%"
"2017년 08월 03일","1,078.80","1,082.89","1,085.62","1,073.74","-","-0.48%"
"2017년 08월 02일","1,083.96","1,099.49","1,099.95","1,076.36","-","-0.66%"
"2017년 08월 01일","1,091.13","1,087.75","1,091.44","1,083.01","-","0.55%"
"2017년 07월 31일","1,085.15","1,096.92","1,099.37","1,081.91","-","-0.72%"
"2017년 07월 28일","1,092.99","1,093.12","1,097.57","1,088.05","-","-0.39%"
"2017년 07월 27일","1,097.27","1,118.84","1,120.51","1,084.29","-","-1.62%"
"2017년 07월 26일","1,115.35","1,111.94","1,119.69","1,108.51","-","1.16%"
"2017년 07월 25일","1,102.59","1,099.98","1,105.41","1,092.16","-","-0.04%"
"2017년 07월 24일","1,103.01","1,108.13","1,108.17","1,101.50","-","-0.41%"
"2017년 07월 21일","1,107.54","1,108.01","1,108.08","1,101.50","-","-0.81%"
"2017년 07월 20일","1,116.62","1,113.59","1,117.89","1,104.58","-","0.31%"
"2017년 07월 19일","1,113.18","1,108.58","1,113.51","1,105.83","-","0.89%"
"2017년 07월 18일","1,103.35","1,092.97","1,103.47","1,089.86","-","0.35%"
"2017년 07월 17일","1,099.55","1,106.85","1,107.13","1,096.09","-","-0.43%"
"2017년 07월 14일","1,104.32","1,094.61","1,104.81","1,093.82","-","1.30%"
"2017년 07월 13일","1,090.13","1,093.87","1,101.29","1,086.48","-","-0.25%"
"2017년 07월 12일","1,092.86","1,085.88","1,095.24","1,082.52","-","1.62%"
"2017년 07월 11일","1,075.42","1,066.87","1,076.06","1,063.50","-","0.78%"
"2017년 07월 10일","1,067.10","1,058.96","1,069.25","1,052.38","-","1.16%"
"2017년 07월 07일","1,054.90","1,043.49","1,058.60","1,043.49","-","1.72%"
"2017년 07월 06일","1,037.05","1,032.23","1,045.88","1,027.14","-","-0.45%"
"2017년 07월 05일","1,041.78","1,027.88","1,043.15","1,026.99","-","2.08%"
"2017년 07월 03일","1,020.51","1,040.92","1,044.59","1,020.42","-","-1.39%"
"2017년 06월 30일","1,034.91","1,044.97","1,048.69","1,030.51","-","-0.53%"
"2017년 06월 29일","1,040.42","1,060.02","1,061.20","1,026.05","-","-2.51%"
"2017년 06월 28일","1,067.18","1,057.21","1,068.20","1,044.83","-","1.77%"
"2017년 06월 27일","1,048.66","1,072.61","1,072.61","1,048.52","-","-2.71%"
"2017년 06월 26일","1,077.92","1,095.62","1,099.41","1,072.51","-","-0.97%"
"2017년 06월 23일","1,088.48","1,084.83","1,094.37","1,081.88","-","0.32%"
"2017년 06월 22일","1,084.96","1,089.08","1,089.95","1,080.01","-","-0.23%"
"2017년 06월 21일","1,087.42","1,080.51","1,088.16","1,075.60","-","1.17%"
"2017년 06월 20일","1,074.88","1,089.42","1,094.18","1,074.62","-","-1.20%"
"2017년 06월 19일","1,087.92","1,079.94","1,088.78","1,079.93","-","1.94%"
"2017년 06월 16일","1,067.23","1,072.36","1,079.50","1,063.56","-","-0.33%"
"2017년 06월 15일","1,070.76","1,061.57","1,074.44","1,060.66","-","-0.84%"
"2017년 06월 14일","1,079.82","1,094.55","1,094.99","1,068.27","-","-1.06%"
"2017년 06월 13일","1,091.35","1,095.85","1,101.97","1,078.35","-","0.64%"
"2017년 06월 12일","1,084.44","1,074.94","1,087.86","1,053.33","-","-0.51%"
"2017년 06월 09일","1,090.05","1,145.18","1,149.86","1,068.56","-","-4.23%"
"2017년 06월 08일","1,138.25","1,126.15","1,138.89","1,117.79","-","1.78%"
"2017년 06월 07일","1,118.30","1,115.60","1,122.38","1,112.32","-","0.74%"
"2017년 06월 06일","1,110.08","1,102.59","1,117.48","1,101.00","-","0.35%"
"2017년 06월 05일","1,106.22","1,102.48","1,112.07","1,102.48","-","0.26%"
"2017년 06월 02일","1,103.40","1,100.14","1,104.90","1,091.41","-","0.99%"
"2017년 06월 01일","1,092.55","1,094.17","1,094.40","1,086.14","-","0.10%"
"2017년 05월 31일","1,091.42","1,101.12","1,101.76","1,086.26","-","-0.00%"
"2017년 05월 30일","1,091.45","1,085.32","1,094.16","1,084.28","-","0.61%"
"2017년 05월 26일","1,084.85","1,077.97","1,084.94","1,072.34","-","0.38%"
"2017년 05월 25일","1,080.75","1,079.99","1,084.02","1,073.65","-","0.55%"
"2017년 05월 24일","1,074.85","1,075.13","1,076.75","1,069.91","-","0.65%"
"2017년 05월 23일","1,067.94","1,071.55","1,071.59","1,059.58","-","-0.41%"
"2017년 05월 22일","1,072.30","1,066.40","1,072.77","1,065.13","-","1.09%"
"2017년 05월 19일","1,060.77","1,057.53","1,064.30","1,057.48","-","1.09%"
"2017년 05월 18일","1,049.29","1,030.31","1,052.20","1,027.37","-","1.89%"
"2017년 05월 17일","1,029.83","1,061.17","1,066.29","1,029.34","-","-4.37%"
"2017년 05월 16일","1,076.85","1,066.40","1,077.05","1,061.45","-","1.49%"
"2017년 05월 15일","1,061.05","1,048.46","1,062.13","1,046.83","-","1.51%"
"2017년 05월 12일","1,045.24","1,043.55","1,046.40","1,039.22","-","0.27%"
"2017년 05월 11일","1,042.43","1,036.22","1,047.24","1,029.25","-","0.34%"
"2017년 05월 10일","1,038.92","1,032.32","1,040.57","1,029.94","-","2.11%"
"2017년 05월 09일","1,017.50","1,009.63","1,019.86","1,009.58","-","1.03%"
"2017년 05월 08일","1,007.16","1,011.50","1,012.28","1,005.04","-","-0.38%"
"2017년 05월 05일","1,011.03","1,008.97","1,011.05","1,001.68","-","0.42%"
"2017년 05월 04일","1,006.83","1,008.96","1,010.69","1,002.95","-","-0.12%"
"2017년 05월 03일","1,008.05","1,001.20","1,009.23","998.87","-","0.34%"
"2017년 05월 02일","1,004.62","1,010.94","1,010.94","999.53","-","-1.06%"
"2017년 05월 01일","1,015.43","1,007.70","1,015.80","1,003.08","-","0.98%"
"2017년 04월 28일","1,005.53","1,017.60","1,019.11","1,002.89","-","-1.74%"
"2017년 04월 27일","1,023.29","1,016.03","1,024.61","1,015.35","-","1.40%"
"2017년 04월 26일","1,009.16","1,015.47","1,017.86","1,005.83","-","-0.85%"
"2017년 04월 25일","1,017.81","1,012.68","1,019.44","1,010.08","-","0.99%"
"2017년 04월 24일","1,007.80","1,008.56","1,010.71","1,003.84","-","1.50%"
"2017년 04월 21일","992.94","992.47","995.01","985.27","-","-0.46%"
"2017년 04월 20일","997.55","988.18","999.18","984.46","-","1.58%"
"2017년 04월 19일","982.05","986.72","990.40","980.33","-","0.55%"
"2017년 04월 18일","976.67","967.43","977.22","966.37","-","0.42%"
"2017년 04월 17일","972.56","964.78","972.69","964.66","-","1.31%"
"2017년 04월 13일","960.01","962.54","974.62","960.01","-","-0.68%"
"2017년 04월 12일","966.55","981.27","981.97","964.54","-","-1.71%"
"2017년 04월 11일","983.34","983.96","984.42","968.77","-","-0.83%"
"2017년 04월 10일","991.62","998.83","1,000.24","989.21","-","-0.77%"
"2017년 04월 07일","999.35","994.22","1,002.33","992.87","-","0.47%"
"2017년 04월 06일","994.69","990.08","997.07","984.94","-","0.12%"
"2017년 04월 05일","993.53","1,002.75","1,010.02","992.76","-","-0.69%"
"2017년 04월 04일","1,000.48","998.57","1,007.05","997.23","-","-0.53%"
"2017년 04월 03일","1,005.80","1,012.79","1,014.74","998.89","-","-0.55%"
"2017년 03월 31일","1,011.40","1,010.76","1,016.61","1,008.32","-","-0.04%"
"2017년 03월 30일","1,011.81","1,005.77","1,013.99","1,005.39","-","0.53%"
"2017년 03월 29일","1,006.49","1,007.50","1,008.64","1,003.66","-","-0.25%"
"2017년 03월 28일","1,008.97","1,005.44","1,012.94","1,002.88","-","0.30%"
"2017년 03월 27일","1,005.95","994.09","1,008.48","990.66","-","0.16%"
"2017년 03월 24일","1,004.35","1,012.41","1,016.68","1,000.53","-","0.75%"
"2017년 03월 23일","996.85","997.91","1,002.09","994.44","-","-0.25%"
"2017년 03월 22일","999.34","987.87","1,000.25","986.30","-","1.10%"
"2017년 03월 21일","988.42","1,015.94","1,017.14","986.99","-","-2.36%"
"2017년 03월 20일","1,012.29","1,005.98","1,015.90","1,004.19","-","0.77%"
"2017년 03월 17일","1,004.60","1,004.19","1,006.12","1,002.14","-","0.18%"
"2017년 03월 16일","1,002.81","1,005.29","1,007.45","1,001.05","-","-0.18%"
"2017년 03월 15일","1,004.65","996.36","1,006.21","992.94","-","0.84%"
"2017년 03월 14일","996.33","995.98","996.64","988.42","-","-0.31%"
"2017년 03월 13일","999.39","995.40","999.66","993.06","-","0.75%"
"2017년 03월 10일","991.93","989.01","994.21","986.49","-","1.17%"
"2017년 03월 09일","980.48","976.00","982.45","973.33","-","0.15%"
"2017년 03월 08일","979.00","981.53","986.62","976.75","-","0.22%"
"2017년 03월 07일","976.85","972.68","982.84","969.95","-","0.27%"
"2017년 03월 06일","974.18","968.15","976.03","963.03","-","0.02%"
"2017년 03월 03일","973.97","973.88","975.29","968.27","-","-0.04%"
"2017년 03월 02일","974.33","985.87","988.09","973.33","-","-1.11%"
"2017년 03월 01일","985.26","980.79","985.94","971.49","-","1.64%"
"2017년 02월 28일","969.38","982.30","982.42","967.37","-","-1.33%"
"2017년 02월 27일","982.40","972.66","982.52","971.77","-","0.92%"
"2017년 02월 24일","973.44","958.78","973.56","955.11","-","-0.04%"
"2017년 02월 23일","973.87","986.88","987.06","967.81","-","-1.64%"
"2017년 02월 22일","990.07","989.90","991.24","985.99","-","-0.04%"
"2017년 02월 21일","990.44","981.21","990.59","980.97","-","1.40%"
"2017년 02월 17일","976.80","968.69","976.80","963.01","-","0.57%"
"2017년 02월 16일","971.24","971.02","972.80","965.34","-","0.07%"
"2017년 02월 15일","970.54","965.06","971.24","960.23","-","0.82%"
"2017년 02월 14일","962.63","962.90","964.12","957.00","-","-0.32%"
"2017년 02월 13일","965.70","968.91","971.61","963.70","-","0.28%"
"2017년 02월 10일","963.05","969.09","969.99","953.91","-","-0.08%"
"2017년 02월 09일","963.81","975.03","975.03","962.54","-","-0.86%"
"2017년 02월 08일","972.14","972.90","976.43","967.27","-","0.16%"
"2017년 02월 07일","970.59","972.00","974.06","965.22","-","0.33%"
"2017년 02월 06일","967.39","963.50","967.72","960.08","-","0.35%"
"2017년 02월 03일","964.02","963.65","965.31","960.05","-","0.52%"
"2017년 02월 02일","959.08","953.64","962.33","948.53","-","-0.11%"
"2017년 02월 01일","960.11","955.50","960.11","949.91","-","1.68%"
"2017년 01월 31일","944.28","952.59","952.65","938.76","-","-1.31%"
"2017년 01월 30일","956.84","956.62","957.31","945.00","-","-0.56%"
"2017년 01월 27일","962.26","955.79","962.32","955.67","-","1.26%"
"2017년 01월 26일","950.32","955.15","955.99","946.61","-","-0.60%"
"2017년 01월 25일","956.06","953.64","957.56","947.27","-","1.45%"
"2017년 01월 24일","942.41","929.29","943.42","928.51","-","2.02%"
"2017년 01월 23일","923.77","924.13","928.19","916.86","-","-0.67%"
"2017년 01월 20일","930.01","927.56","935.58","927.45","-","1.30%"
"2017년 01월 19일","918.03","921.30","928.17","917.17","-","-0.47%"
"2017년 01월 18일","922.36","911.11","922.87","909.93","-","1.42%"
"2017년 01월 17일","909.48","919.90","920.61","906.56","-","-1.64%"
"2017년 01월 13일","924.67","919.20","926.76","918.91","-","0.71%"
"2017년 01월 12일","918.16","918.78","918.80","904.66","-","-0.90%"
"2017년 01월 11일","926.54","922.39","926.63","919.64","-","0.38%"
"2017년 01월 10일","923.06","919.97","924.98","918.13","-","0.49%"
"2017년 01월 09일","918.58","911.92","922.24","911.92","-","1.09%"
"2017년 01월 06일","908.65","903.26","911.32","898.55","-","0.77%"
"2017년 01월 05일","901.69","909.91","914.76","900.21","-","-0.89%"
"2017년 01월 04일","909.77","910.53","913.68","905.23","-","0.27%"
"2017년 01월 03일","907.34","910.80","919.87","899.33","-","0.10%"
"2016년 12월 30일","906.47","924.33","925.31","904.23","-","-1.60%"
"2016년 12월 29일","921.20","913.75","921.23","911.46","-","0.01%"
"2016년 12월 28일","921.09","943.20","944.23","920.67","-","-1.93%"
"2016년 12월 27일","939.21","931.10","940.74","931.10","-","1.22%"
"2016년 12월 23일","927.92","920.82","928.04","920.43","-","0.53%"
"2016년 12월 22일","923.06","927.73","928.29","919.45","-","0.52%"
"2016년 12월 21일","918.33","919.54","922.45","916.86","-","0.04%"
"2016년 12월 20일","917.99","915.58","919.98","914.39","-","0.91%"
"2016년 12월 19일","909.68","904.57","913.29","902.39","-","0.98%"
"2016년 12월 16일","900.85","912.40","916.57","896.68","-","-1.00%"
"2016년 12월 15일","909.97","897.70","913.82","896.69","-","1.75%"
"2016년 12월 14일","894.28","895.54","899.89","891.60","-","-0.14%"
"2016년 12월 13일","895.55","890.08","901.59","888.70","-","1.14%"
"2016년 12월 12일","885.46","886.29","890.14","878.25","-","-0.79%"
"2016년 12월 09일","892.51","903.64","903.64","886.31","-","-0.36%"
"2016년 12월 08일","895.70","890.75","900.97","889.42","-","0.82%"
"2016년 12월 07일","888.45","869.80","889.84","866.62","-","2.12%"
"2016년 12월 06일","870.00","861.49","870.81","861.26","-","1.38%"
"2016년 12월 05일","858.13","854.87","860.56","849.46","-","1.23%"
"2016년 12월 02일","847.70","834.24","849.02","832.90","-","1.30%"
"2016년 12월 01일","836.79","878.91","878.96","832.13","-","-4.85%"
"2016년 11월 30일","879.47","887.14","887.19","879.43","-","-0.65%"
"2016년 11월 29일","885.25","885.87","890.86","881.52","-","-0.23%"
"2016년 11월 28일","887.25","888.87","891.46","886.28","-","-0.42%"
"2016년 11월 25일","890.97","888.95","891.39","886.95","-","0.19%"
"2016년 11월 23일","889.31","887.57","891.00","883.35","-","0.12%"
"2016년 11월 22일","888.27","885.14","888.84","884.21","-","1.05%"
"2016년 11월 21일","879.01","876.25","879.86","872.52","-","0.73%"
"2016년 11월 18일","872.63","868.23","874.22","865.47","-","0.67%"
"2016년 11월 17일","866.84","858.79","870.75","855.60","-","1.08%"
"2016년 11월 16일","857.55","847.08","858.31","846.23","-","1.14%"
"2016년 11월 15일","847.90","836.28","850.03","834.48","-","1.90%"
"2016년 11월 14일","832.08","837.69","839.00","829.98","-","-0.62%"
"2016년 11월 11일","837.24","819.15","838.02","819.09","-","3.86%"
"2016년 11월 10일","806.09","827.49","833.80","798.20","-","-2.12%"
"2016년 11월 09일","823.59","805.66","826.18","805.44","-","-0.49%"
"2016년 11월 08일","827.68","825.86","832.68","820.91","-","0.22%"
"2016년 11월 07일","825.87","816.62","826.31","814.24","-","2.86%"
"2016년 11월 04일","802.88","800.99","810.31","797.74","-","-0.63%"
"2016년 11월 03일","808.00","811.73","815.27","805.34","-","-0.32%"
"2016년 11월 02일","810.57","818.43","821.15","808.15","-","-0.68%"
"2016년 11월 01일","816.08","826.43","829.90","807.07","-","-0.90%"
"2016년 10월 31일","823.52","823.80","827.16","821.99","-","0.57%"
"2016년 10월 28일","818.88","827.73","832.09","818.20","-","-0.59%"
"2016년 10월 27일","823.74","834.48","837.80","822.83","-","-0.42%"
"2016년 10월 26일","827.22","822.95","832.58","821.95","-","-0.17%"
"2016년 10월 25일","828.67","828.48","832.56","827.24","-","-0.13%"
"2016년 10월 24일","829.79","819.69","830.23","819.69","-","1.87%"
"2016년 10월 21일","814.53","812.66","815.78","806.79","-","-0.27%"
"2016년 10월 20일","816.72","810.10","819.70","804.62","-","0.71%"
"2016년 10월 19일","810.93","807.56","812.11","803.46","-","-0.47%"
"2016년 10월 18일","814.74","815.86","817.69","812.52","-","1.21%"
"2016년 10월 17일","805.00","808.97","812.79","804.53","-","-0.54%"
"2016년 10월 14일","809.39","809.09","818.62","808.71","-","0.79%"
"2016년 10월 13일","803.05","804.22","805.24","790.17","-","-1.18%"
"2016년 10월 12일","812.62","813.61","814.86","805.19","-","-0.33%"
"2016년 10월 11일","815.31","830.86","830.86","808.35","-","-2.11%"
"2016년 10월 10일","832.91","840.38","844.30","832.68","-","-0.49%"
"2016년 10월 07일","837.02","839.22","839.58","829.82","-","-0.19%"
"2016년 10월 06일","838.60","832.16","839.13","827.82","-","0.59%"
"2016년 10월 05일","833.71","829.91","839.39","828.70","-","0.77%"
"2016년 10월 04일","827.34","831.43","835.52","824.28","-","-0.26%"
"2016년 10월 03일","829.49","836.74","840.80","828.04","-","-0.73%"
"2016년 09월 30일","835.60","828.35","840.49","828.32","-","1.58%"
"2016년 09월 29일","822.64","811.03","827.18","803.69","-","1.25%"
"2016년 09월 28일","812.47","813.24","816.45","806.95","-","0.20%"
"2016년 09월 27일","810.84","796.37","810.98","794.66","-","1.78%"
"2016년 09월 26일","796.64","798.67","801.57","793.85","-","-0.99%"
"2016년 09월 23일","804.59","811.85","812.22","803.86","-","-1.10%"
"2016년 09월 22일","813.51","816.39","818.38","810.71","-","0.35%"
"2016년 09월 21일","810.65","803.96","811.45","800.02","-","1.44%"
"2016년 09월 20일","799.11","808.03","808.13","797.40","-","-0.49%"
"2016년 09월 19일","803.06","806.43","814.60","800.17","-","0.19%"
"2016년 09월 16일","801.55","806.07","808.83","795.86","-","-0.03%"
"2016년 09월 15일","801.77","783.73","803.02","783.65","-","2.30%"
"2016년 09월 14일","783.72","776.85","785.49","773.93","-","0.90%"
"2016년 09월 13일","776.73","779.84","786.31","772.81","-","-0.92%"
"2016년 09월 12일","783.95","760.21","784.50","760.07","-","2.03%"
"2016년 09월 09일","768.37","788.61","790.68","767.07","-","-3.66%"
"2016년 09월 08일","797.57","796.37","799.92","793.13","-","-0.20%"
"2016년 09월 07일","799.20","805.80","806.78","797.81","-","-0.73%"
"2016년 09월 06일","805.10","808.79","809.28","800.99","-","-0.23%"
"2016년 09월 02일","806.95","811.06","811.19","803.39","-","-0.17%"
"2016년 09월 01일","808.36","802.09","808.36","797.76","-","0.86%"
"2016년 08월 31일","801.48","802.44","802.71","797.35","-","-0.07%"
"2016년 08월 30일","802.07","805.55","808.32","799.24","-","-0.19%"
"2016년 08월 29일","803.62","803.19","806.81","802.71","-","0.28%"
"2016년 08월 26일","801.40","799.51","807.11","795.65","-","0.49%"
"2016년 08월 25일","797.47","796.10","801.02","794.67","-","0.39%"
"2016년 08월 24일","794.34","801.12","802.48","791.97","-","-0.87%"
"2016년 08월 23일","801.31","802.09","804.69","800.73","-","0.50%"
"2016년 08월 22일","797.29","794.81","799.46","793.86","-","0.03%"
"2016년 08월 19일","797.06","792.02","798.85","790.84","-","0.87%"
"2016년 08월 18일","790.16","785.46","790.16","784.68","-","0.71%"
"2016년 08월 17일","784.61","784.41","785.01","780.40","-","0.00%"
"2016년 08월 16일","784.61","787.88","788.75","783.96","-","-0.74%"
"2016년 08월 15일","790.44","782.82","792.31","782.51","-","1.36%"
"2016년 08월 12일","779.84","777.77","781.29","776.58","-","0.46%"
"2016년 08월 11일","776.26","774.87","777.27","772.04","-","0.45%"
"2016년 08월 10일","772.82","779.62","779.62","769.93","-","-0.77%"
"2016년 08월 09일","778.78","776.42","780.99","776.17","-","0.82%"
"2016년 08월 08일","772.44","775.29","777.72","771.07","-","-0.17%"
"2016년 08월 05일","773.78","767.38","774.05","767.38","-","1.34%"
"2016년 08월 04일","763.57","758.09","763.75","757.30","-","0.93%"
"2016년 08월 03일","756.53","751.31","756.53","751.14","-","0.11%"
"2016년 08월 02일","755.73","765.67","765.81","751.43","-","-1.60%"
"2016년 08월 01일","768.02","768.13","770.83","765.36","-","0.16%"
"2016년 07월 29일","766.78","772.01","772.85","763.81","-","-0.49%"
"2016년 07월 28일","770.52","770.75","775.82","767.16","-","-0.57%"
"2016년 07월 27일","774.93","781.11","782.14","770.83","-","0.00%"
"2016년 07월 26일","774.92","754.97","778.72","754.93","-","3.82%"
"2016년 07월 25일","746.44","744.49","747.66","743.81","-","0.55%"
"2016년 07월 22일","742.37","735.50","742.47","731.53","-","0.55%"
"2016년 07월 21일","738.30","744.40","744.72","735.32","-","-0.73%"
"2016년 07월 20일","743.74","735.52","745.46","733.94","-","1.63%"
"2016년 07월 19일","731.78","732.28","733.61","729.80","-","-0.38%"
"2016년 07월 18일","734.54","732.63","735.74","731.85","-","1.51%"
"2016년 07월 15일","723.64","723.15","724.82","721.03","-","-0.08%"
"2016년 07월 14일","724.23","724.68","726.09","719.44","-","0.74%"
"2016년 07월 13일","718.90","720.74","723.27","717.70","-","0.08%"
"2016년 07월 12일","718.36","715.93","720.31","714.75","-","1.33%"
"2016년 07월 11일","708.90","706.39","711.54","706.37","-","1.12%"
"2016년 07월 08일","701.07","688.06","701.22","687.88","-","2.82%"
"2016년 07월 07일","681.82","676.30","686.64","676.26","-","1.23%"
"2016년 07월 06일","673.55","667.81","674.67","661.31","-","0.15%"
"2016년 07월 05일","672.51","678.69","678.76","668.51","-","-1.82%"
"2016년 07월 01일","685.01","684.58","687.37","683.73","-","-0.96%"
"2016년 06월 30일","691.67","681.54","691.67","678.57","-","1.81%"
"2016년 06월 29일","679.37","674.23","681.19","671.16","-","2.05%"
"2016년 06월 28일","665.75","658.29","666.80","656.96","-","2.69%"
"2016년 06월 27일","648.32","664.82","664.88","644.42","-","-4.01%"
"2016년 06월 24일","675.40","685.25","696.33","674.38","-","-5.76%"
"2016년 06월 23일","716.67","707.55","716.67","706.11","-","2.47%"
"2016년 06월 22일","699.40","699.40","705.99","697.64","-","0.00%"
"2016년 06월 21일","699.40","699.40","699.40","699.40","-","0.33%"
"2016년 06월 20일","697.08","700.44","705.53","696.41","-","1.16%"
"2016년 06월 17일","689.09","693.14","693.27","684.31","-","-0.82%"
"2016년 06월 16일","694.78","688.97","695.50","683.11","-","-0.01%"
"2016년 06월 15일","694.86","698.25","699.19","694.04","-","-0.09%"
"2016년 06월 14일","695.47","693.48","697.15","688.95","-","0.01%"
"2016년 06월 13일","695.42","695.93","703.49","694.22","-","-0.52%"
"2016년 06월 10일","699.04","703.45","703.60","696.72","-","-1.67%"
"2016년 06월 09일","710.92","703.91","711.37","702.81","-","0.10%"
"2016년 06월 08일","710.19","710.90","711.99","708.02","-","-0.05%"
"2016년 06월 07일","710.55","707.20","711.89","706.77","-","0.97%"
"2016년 06월 06일","703.70","706.63","709.45","702.58","-","-0.27%"
"2016년 06월 03일","705.60","709.20","709.59","701.31","-","0.31%"
"2016년 06월 02일","703.43","701.01","703.43","699.09","-","0.02%"
"2016년 06월 01일","703.29","696.64","704.05","696.09","-","0.56%"
"2016년 05월 31일","699.36","697.55","700.04","694.81","-","0.52%"
"2016년 05월 27일","695.71","691.56","696.71","691.34","-","0.60%"
"2016년 05월 26일","691.58","690.47","693.12","688.60","-","0.31%"
"2016년 05월 25일","689.47","689.20","691.03","684.24","-","0.56%"
"2016년 05월 24일","685.64","673.34","686.31","673.28","-","2.42%"
"2016년 05월 23일","669.46","668.44","675.43","668.27","-","0.66%"
"2016년 05월 20일","665.08","653.54","665.42","653.54","-","3.15%"
"2016년 05월 19일","644.74","645.56","650.93","639.49","-","-0.71%"
"2016년 05월 18일","649.35","637.16","654.35","637.08","-","1.64%"
"2016년 05월 17일","638.89","642.79","645.74","636.93","-","-0.69%"
"2016년 05월 16일","643.33","634.76","647.54","634.51","-","1.59%"
"2016년 05월 13일","633.26","633.66","638.81","631.55","-","0.39%"
"2016년 05월 12일","630.77","644.38","644.89","625.80","-","-1.79%"
"2016년 05월 11일","642.29","642.28","648.08","641.68","-","-0.31%"
"2016년 05월 10일","644.30","637.90","644.41","634.91","-","1.22%"
"2016년 05월 09일","636.54","638.78","641.93","635.14","-","-0.15%"
"2016년 05월 06일","637.50","633.61","637.58","628.78","-","0.11%"
"2016년 05월 05일","636.81","639.82","642.78","634.73","-","0.30%"
"2016년 05월 04일","634.90","638.30","642.15","632.88","-","-1.20%"
"2016년 05월 03일","642.62","645.36","646.97","639.83","-","-1.18%"
"2016년 05월 02일","650.27","647.06","651.13","642.24","-","0.76%"
"2016년 04월 29일","645.34","658.41","658.44","640.51","-","-2.62%"
"2016년 04월 28일","662.69","674.75","680.88","661.27","-","-2.73%"
"2016년 04월 27일","681.26","669.98","682.18","667.03","-","1.01%"
"2016년 04월 26일","674.42","670.86","680.15","670.74","-","1.37%"
"2016년 04월 25일","665.32","667.66","670.90","663.54","-","-0.55%"
"2016년 04월 22일","669.03","667.73","675.09","663.84","-","0.20%"
"2016년 04월 21일","667.68","671.40","671.91","664.91","-","-0.67%"
"2016년 04월 20일","672.15","665.12","674.89","663.51","-","0.98%"
"2016년 04월 19일","665.61","675.50","675.72","662.86","-","-1.24%"
"2016년 04월 18일","673.96","671.04","675.62","669.47","-","0.07%"
"2016년 04월 15일","673.49","676.95","679.24","673.34","-","-0.85%"
"2016년 04월 14일","679.28","678.57","680.52","672.82","-","-0.86%"
"2016년 04월 13일","685.15","673.46","685.41","673.23","-","2.30%"
"2016년 04월 12일","669.74","672.10","672.26","661.26","-","-0.13%"
"2016년 04월 11일","670.60","674.59","680.55","670.53","-","-0.11%"
"2016년 04월 08일","671.31","674.64","677.18","668.69","-","0.58%"
"2016년 04월 07일","667.46","674.70","674.76","665.27","-","-1.59%"
